Transaction ID,Customer ID,Book Title,Author,Genre,Purchase Method,Payment Method,Stock Before,Stock After,Loyalty Points,Promotion Applied,Discount Applied,Order Status,Restock Triggered
1ea71748,6c9b2b,The Silent Patient,Alex Michaelides,Thriller,Online,Online Payment,34,33,10,Flat 50% Discount,50,Completed,No
df19598a,Guest,The Hobbit,J.R.R. Tolkien,Fantasy,In-Store,Card,45,43,0,,0,Completed,No
68726507,f708e3,1984,George Orwell,Dystopian,Online,Card,14,11,30,Flat 50% Discount,50,Completed,No
20b31a3b,c5c9af,The Hobbit,J.R.R. Tolkien,Fantasy,Online,Cash,16,15,10,"Buy One, Get One Free",0,Completed,No
0174bea6,0ac042,The Catcher in the Rye,J.D. Salinger,Classic,Online,Online Payment,30,28,20,"Buy One, Get One Free",0,Completed,No
b2bdb61d,182540,The Midnight Library,Matt Haig,Fantasy,Online,Cash,36,33,30,Flat 50% Discount,50,Completed,No
21b15e33,3bd881,1984,George Orwell,Dystopian,Online,Online Payment,27,24,30,Flat 50% Discount,50,Completed,No
23010268,7efc31,The Silent Patient,Alex Michaelides,Thriller,Online,Cash,30,29,10,"Buy One, Get One Free",0,Completed,No
fa44f77b,9d9745,The Hobbit,J.R.R. Tolkien,Fantasy,Online,Online Payment,35,33,20,,0,Completed,No
a7228dbc,Guest,Dune,Frank Herbert,Sci-Fi,In-Store,Online Payment,18,15,0,,0,Completed,No
69397a8e,0981df,The Silent Patient,Alex Michaelides,Thriller,Online,Online Payment,20,19,10,Flat 50% Discount,50,Completed,No
1d5c07b9,4593ff,1984,George Orwell,Dystopian,Online,Online Payment,20,19,10,"Buy 3 Books, Get 1 Free",0,Completed,No
72371b2a,Guest,Becoming,Michelle Obama,Biography,In-Store,Cash,27,25,0,,0,Completed,No
b3dbc378,Guest,The Silent Patient,Alex Michaelides,Thriller,In-Store,Cash,24,21,0,,0,Completed,No
c65a3e7a,0c243b,Where the Crawdads Sing,Delia Owens,Fiction,Online,Card,21,19,20,"Buy 3 Books, Get 1 Free",0,Completed,No
8173ef4a,a0fe77,Where the Crawdads Sing,Delia Owens,Fiction,Online,Online Payment,18,15,30,"Buy One, Get One Free",0,Completed,No
1118013,92820a,Educated,Tara Westover,Memoir,Online,Card,39,38,10,"Buy 3 Books, Get 1 Free",0,Completed,No
151e9830,be0aa2,The Silent Patient,Alex Michaelides,Thriller,Online,Online Payment,48,45,30,"Buy One, Get One Free",0,Completed,No
e906a258,89f175,Where the Crawdads Sing,Delia Owens,Fiction,Online,Online Payment,37,35,20,"Buy 3 Books, Get 1 Free",0,Completed,No
9cdafd36,Guest,The Catcher in the Rye,J.D. Salinger,Classic,In-Store,Online Payment,38,37,0,,0,Completed,No
d0fd3093,e015e9,The Silent Patient,Alex Michaelides,Thriller,Online,Cash,37,35,20,Flat 50% Discount,50,Completed,No
486a41fd,cb1f88,1984,George Orwell,Dystopian,Online,Online Payment,13,11,20,Flat 50% Discount,50,Completed,No
3f42cee0,15d08d,1984,George Orwell,Dystopian,Online,Card,47,45,20,,0,Completed,No
37796408,99035f,Dune,Frank Herbert,Sci-Fi,Online,Card,29,27,20,"Buy One, Get One Free",0,Completed,No
d162252e,50c421,Educated,Tara Westover,Memoir,Online,Online Payment,16,13,30,Flat 50% Discount,50,Declined (Insufficient Funds),No
530e61c5,9edeaf,Educated,Tara Westover,Memoir,Online,Cash,37,34,30,,0,Completed,No
6f2112cb,af3625,The Hobbit,J.R.R. Tolkien,Fantasy,Online,Online Payment,22,19,30,Flat 50% Discount,50,Declined (Insufficient Funds),No
b86881a2,Guest,Dune,Frank Herbert,Sci-Fi,In-Store,Online Payment,12,10,0,,0,Completed,No
99f634f7,af4365,Educated,Tara Westover,Memoir,Online,Online Payment,31,30,10,"Buy 3 Books, Get 1 Free",0,Completed,No
10433aee,d7e908,Educated,Tara Westover,Memoir,Online,Cash,48,45,30,"Buy One, Get One Free",0,Completed,No
885b6c76,5c6a11,The Midnight Library,Matt Haig,Fantasy,Online,Online Payment,13,12,10,Earn 2x Reward Points,0,Completed,No
e8b62f15,ec2f3e,Where the Crawdads Sing,Delia Owens,Fiction,Online,Cash,9,7,20,Flat 50% Discount,50,Completed,No
94a5a4be,af4812,1984,George Orwell,Dystopian,Online,Card,40,39,10,Earn 2x Reward Points,0,Completed,No
bced3304,3a7bbc,Where the Crawdads Sing,Delia Owens,Fiction,Online,Card,42,39,30,"Buy 3 Books, Get 1 Free",0,Completed,No
9d1ca473,c70b43,The Silent Patient,Alex Michaelides,Thriller,Online,Cash,8,7,10,"Buy One, Get One Free",0,Completed,No
c1696407,dbd976,Educated,Tara Westover,Memoir,Online,Online Payment,11,9,20,,0,Completed,No
b937c6b3,a257b0,Educated,Tara Westover,Memoir,Online,Online Payment,48,47,10,"Buy One, Get One Free",0,Completed,No
18a6a080,2cf444,The Midnight Library,Matt Haig,Fantasy,Online,Cash,37,34,30,"Buy 3 Books, Get 1 Free",0,Completed,No
236c88d3,Guest,Educated,Tara Westover,Memoir,In-Store,Cash,24,21,0,,0,Completed,No
fc5150ce,Guest,The Midnight Library,Matt Haig,Fantasy,In-Store,Card,42,39,0,,0,Completed,No
669e5c7b,86cbd3,Atomic Habits,James Clear,Self-Help,Online,Card,23,21,20,"Buy 3 Books, Get 1 Free",0,Completed,No
b04ded8d,Guest,The Catcher in the Rye,J.D. Salinger,Classic,In-Store,Card,36,34,0,,0,Completed,No
6f7e9c50,6256f0,Atomic Habits,James Clear,Self-Help,Online,Card,35,33,20,Earn 2x Reward Points,0,Completed,No
d84c7eab,Guest,Educated,Tara Westover,Memoir,In-Store,Online Payment,38,37,0,,0,Completed,No
af61043c,d7ecaf,Atomic Habits,James Clear,Self-Help,Online,Cash,27,25,20,Flat 50% Discount,50,Completed,No
d988e9fb,aad196,1984,George Orwell,Dystopian,Online,Card,9,8,10,Flat 50% Discount,50,Completed,No
319bea56,29d637,Educated,Tara Westover,Memoir,Online,Online Payment,44,43,10,,0,Completed,No
5e341698,Guest,The Catcher in the Rye,J.D. Salinger,Classic,In-Store,Cash,7,4,0,,0,Completed,Yes
98f9d6a6,Guest,Where the Crawdads Sing,Delia Owens,Fiction,In-Store,Card,47,46,0,,0,Completed,No
ac983711,8923fe,1984,George Orwell,Dystopian,Online,Card,16,14,20,"Buy One, Get One Free",0,Completed,No
8f871011,Guest,Where the Crawdads Sing,Delia Owens,Fiction,In-Store,Online Payment,41,40,0,,0,Completed,No
53b3d452,Guest,The Silent Patient,Alex Michaelides,Thriller,In-Store,Online Payment,26,23,0,,0,Completed,No
e8efaf47,Guest,Atomic Habits,James Clear,Self-Help,In-Store,Cash,48,46,0,,0,Completed,No
57d8442d,d1c4a4,The Catcher in the Rye,J.D. Salinger,Classic,Online,Card,27,24,30,,0,Completed,No
3390f1f3,3fd9a9,Where the Crawdads Sing,Delia Owens,Fiction,Online,Online Payment,50,48,20,"Buy One, Get One Free",0,Completed,No
b4be0a04,d4bb78,1984,George Orwell,Dystopian,Online,Cash,43,41,20,"Buy One, Get One Free",0,Declined (Insufficient Funds),No
4e677c67,45bed4,The Midnight Library,Matt Haig,Fantasy,Online,Card,9,8,10,"Buy 3 Books, Get 1 Free",0,Completed,No
f06571d5,Guest,Dune,Frank Herbert,Sci-Fi,In-Store,Cash,12,9,0,,0,Completed,No
16b509fd,46a482,Atomic Habits,James Clear,Self-Help,Online,Card,9,6,30,,0,Completed,No
92dee7d9,Guest,Atomic Habits,James Clear,Self-Help,In-Store,Cash,29,26,0,,0,Completed,No
547500ac,b4cbed,The Catcher in the Rye,J.D. Salinger,Classic,Online,Cash,49,47,20,"Buy 3 Books, Get 1 Free",0,Completed,No
93d329fb,aa8f69,The Catcher in the Rye,J.D. Salinger,Classic,Online,Online Payment,18,16,20,"Buy One, Get One Free",0,Completed,No
474a2f04,Guest,1984,George Orwell,Dystopian,In-Store,Cash,17,15,0,,0,Completed,No
0efe4f42,Guest,Dune,Frank Herbert,Sci-Fi,In-Store,Cash,22,19,0,,0,Completed,No
220ba62c,Guest,The Midnight Library,Matt Haig,Fantasy,In-Store,Cash,41,39,0,,0,Completed,No
7b325cb2,d20241,Educated,Tara Westover,Memoir,Online,Card,13,11,20,Earn 2x Reward Points,0,Completed,No
e8c68c99,Guest,The Silent Patient,Alex Michaelides,Thriller,In-Store,Online Payment,19,16,0,,0,Completed,No
b5f39eb1,f4bf68,The Silent Patient,Alex Michaelides,Thriller,Online,Online Payment,11,8,30,"Buy 3 Books, Get 1 Free",0,Completed,No
99020da3,Guest,The Catcher in the Rye,J.D. Salinger,Classic,In-Store,Online Payment,11,10,0,,0,Completed,No
0e29f256,d23916,The Hobbit,J.R.R. Tolkien,Fantasy,Online,Online Payment,30,29,10,Earn 2x Reward Points,0,Completed,No
183b0003,Guest,Where the Crawdads Sing,Delia Owens,Fiction,In-Store,Online Payment,14,11,0,,0,Completed,No
3889c265,Guest,Educated,Tara Westover,Memoir,In-Store,Card,43,41,0,,0,Completed,No
ec6113f4,3dc12c,The Hobbit,J.R.R. Tolkien,Fantasy,Online,Card,31,28,30,Flat 50% Discount,50,Completed,No
27d24e02,dc3746,The Catcher in the Rye,J.D. Salinger,Classic,Online,Online Payment,20,17,30,Flat 50% Discount,50,Completed,No
7e196a5e,31cd31,Dune,Frank Herbert,Sci-Fi,Online,Online Payment,24,21,30,"Buy 3 Books, Get 1 Free",0,Completed,No
78b2d2f7,Guest,Atomic Habits,James Clear,Self-Help,In-Store,Card,17,14,0,,0,Completed,No
31fac105,Guest,Dune,Frank Herbert,Sci-Fi,In-Store,Online Payment,14,11,0,,0,Completed,No
9bdc8b79,Guest,Becoming,Michelle Obama,Biography,In-Store,Cash,44,42,0,,0,Completed,No
be028f8d,Guest,The Midnight Library,Matt Haig,Fantasy,In-Store,Card,42,41,0,,0,Completed,No
8f8e6be2,Guest,The Silent Patient,Alex Michaelides,Thriller,In-Store,Card,35,33,0,,0,Completed,No
ad6811a0,928b58,The Silent Patient,Alex Michaelides,Thriller,Online,Online Payment,38,35,30,,0,Completed,No
41222bb1,13c07c,The Midnight Library,Matt Haig,Fantasy,Online,Card,11,8,30,"Buy 3 Books, Get 1 Free",0,Completed,No
b5d5a3e6,Guest,1984,George Orwell,Dystopian,In-Store,Cash,40,39,0,,0,Completed,No
dd983a1e,Guest,1984,George Orwell,Dystopian,In-Store,Cash,19,18,0,,0,Declined (Insufficient Funds),No
e78143e7,74cac3,1984,George Orwell,Dystopian,Online,Cash,18,15,30,,0,Completed,No
ab496564,765522,Educated,Tara Westover,Memoir,Online,Online Payment,40,37,30,Flat 50% Discount,50,Completed,No
afd37ec5,c6147b,Where the Crawdads Sing,Delia Owens,Fiction,Online,Online Payment,6,4,20,"Buy 3 Books, Get 1 Free",0,Completed,Yes
96ee02fb,5037c8,Where the Crawdads Sing,Delia Owens,Fiction,Online,Card,32,29,30,,0,Completed,No
fea7a3a4,d3c8fa,Dune,Frank Herbert,Sci-Fi,Online,Online Payment,30,29,10,,0,Completed,No
f45ed450,Guest,The Catcher in the Rye,J.D. Salinger,Classic,In-Store,Cash,22,20,0,,0,Completed,No
6bf02993,1900cd,Becoming,Michelle Obama,Biography,Online,Card,32,31,10,"Buy One, Get One Free",0,Completed,No
f1a2eb2a,8d7ab6,Becoming,Michelle Obama,Biography,Online,Card,20,18,20,Earn 2x Reward Points,0,Completed,No
9da9ef06,585b3b,1984,George Orwell,Dystopian,Online,Online Payment,40,39,10,"Buy 3 Books, Get 1 Free",0,Completed,No
b733f549,71577f,The Silent Patient,Alex Michaelides,Thriller,Online,Cash,22,21,10,Earn 2x Reward Points,0,Completed,No
06aad795,Guest,Atomic Habits,James Clear,Self-Help,In-Store,Online Payment,32,31,0,,0,Declined (Insufficient Funds),No
ac1a0959,Guest,The Catcher in the Rye,J.D. Salinger,Classic,In-Store,Card,42,41,0,,0,Completed,No
62e764ce,0ca29d,Educated,Tara Westover,Memoir,Online,Card,17,16,10,"Buy 3 Books, Get 1 Free",0,Completed,No
a85e65e3,Guest,The Hobbit,J.R.R. Tolkien,Fantasy,In-Store,Card,7,4,0,,0,Completed,Yes
e0d2bade,95ed09,The Midnight Library,Matt Haig,Fantasy,Online,Online Payment,29,28,10,Flat 50% Discount,50,Completed,No
ef9981a2,Guest,Educated,Tara Westover,Memoir,In-Store,Card,41,40,0,,0,Declined (Insufficient Funds),No
df86d680,Guest,Educated,Tara Westover,Memoir,In-Store,Cash,10,7,0,,0,Completed,No
127d348f,Guest,The Catcher in the Rye,J.D. Salinger,Classic,In-Store,Card,6,5,0,,0,Completed,No
c1f75e5d,1651b4,The Hobbit,J.R.R. Tolkien,Fantasy,Online,Cash,37,36,10,Earn 2x Reward Points,0,Completed,No
c14db908,Guest,Dune,Frank Herbert,Sci-Fi,In-Store,Card,13,11,0,,0,Completed,No
594c058a,05-Dec-55,The Hobbit,J.R.R. Tolkien,Fantasy,Online,Cash,29,27,20,Earn 2x Reward Points,0,Completed,No
52e96f7d,67ac8a,The Hobbit,J.R.R. Tolkien,Fantasy,Online,Cash,45,42,30,Flat 50% Discount,50,Completed,No
06a3f56a,Guest,1984,George Orwell,Dystopian,In-Store,Cash,49,47,0,,0,Declined (Insufficient Funds),No
693d9565,bf16b7,1984,George Orwell,Dystopian,Online,Cash,16,13,30,Flat 50% Discount,50,Completed,No
ee4424bd,5f54da,The Midnight Library,Matt Haig,Fantasy,Online,Online Payment,36,34,20,"Buy 3 Books, Get 1 Free",0,Completed,No
a0da9d4f,5042ed,1984,George Orwell,Dystopian,Online,Cash,44,41,30,Flat 50% Discount,50,Completed,No
979fa4c9,852dfe,The Midnight Library,Matt Haig,Fantasy,Online,Card,37,36,10,Flat 50% Discount,50,Completed,No
44771603,a37da4,The Catcher in the Rye,J.D. Salinger,Classic,Online,Online Payment,24,21,30,"Buy One, Get One Free",0,Completed,No
b173141d,2f6f74,The Catcher in the Rye,J.D. Salinger,Classic,Online,Online Payment,47,44,30,"Buy One, Get One Free",0,Completed,No
e1a9b434,Guest,The Silent Patient,Alex Michaelides,Thriller,In-Store,Card,18,17,0,,0,Completed,No
ea84e937,22034d,Becoming,Michelle Obama,Biography,Online,Card,49,46,30,Earn 2x Reward Points,0,Completed,No
62f82660,Guest,1984,George Orwell,Dystopian,In-Store,Online Payment,48,45,0,,0,Completed,No
6ce0c68c,e0ebae,Atomic Habits,James Clear,Self-Help,Online,Online Payment,25,23,20,"Buy One, Get One Free",0,Completed,No
86de2d87,Guest,The Hobbit,J.R.R. Tolkien,Fantasy,In-Store,Card,28,27,0,,0,Completed,No
4cf3a76b,Guest,Becoming,Michelle Obama,Biography,In-Store,Online Payment,26,23,0,,0,Completed,No
43de5d9e,b7316d,Educated,Tara Westover,Memoir,Online,Cash,16,15,10,,0,Completed,No
8066869f,39906d,The Midnight Library,Matt Haig,Fantasy,Online,Online Payment,10,9,10,Flat 50% Discount,50,Completed,No
356b2780,Guest,Atomic Habits,James Clear,Self-Help,In-Store,Online Payment,47,45,0,,0,Completed,No
887d2a35,50064f,The Hobbit,J.R.R. Tolkien,Fantasy,Online,Card,23,20,30,,0,Completed,No
392d2404,ad9322,Educated,Tara Westover,Memoir,Online,Cash,29,27,20,Earn 2x Reward Points,0,Completed,No
840a45ae,1f1f78,Dune,Frank Herbert,Sci-Fi,Online,Card,36,34,20,"Buy 3 Books, Get 1 Free",0,Completed,No
4efb177e,09f444,Atomic Habits,James Clear,Self-Help,Online,Online Payment,39,37,20,"Buy 3 Books, Get 1 Free",0,Completed,No
39d47531,7e5d1b,The Catcher in the Rye,J.D. Salinger,Classic,Online,Online Payment,15,14,10,,0,Completed,No
37d46ca8,bac839,Atomic Habits,James Clear,Self-Help,Online,Online Payment,37,35,20,"Buy 3 Books, Get 1 Free",0,Completed,No
e92d934a,Guest,The Hobbit,J.R.R. Tolkien,Fantasy,In-Store,Card,6,4,0,,0,Completed,Yes
32cb52ab,02761b,Educated,Tara Westover,Memoir,Online,Online Payment,17,16,10,Earn 2x Reward Points,0,Completed,No
73aac5fd,de80be,The Hobbit,J.R.R. Tolkien,Fantasy,Online,Cash,8,6,20,Earn 2x Reward Points,0,Completed,No
fc9a4f44,Guest,The Catcher in the Rye,J.D. Salinger,Classic,In-Store,Cash,12,9,0,,0,Completed,No
a8c57b3e,8.80E+112,1984,George Orwell,Dystopian,Online,Online Payment,45,43,20,Flat 50% Discount,50,Completed,No
4178e439,c6b4fc,The Hobbit,J.R.R. Tolkien,Fantasy,Online,Card,16,15,10,Flat 50% Discount,50,Completed,No
5d1df80f,b606e2,Becoming,Michelle Obama,Biography,Online,Card,44,43,10,Flat 50% Discount,50,Completed,No
c51c2ff8,Guest,Educated,Tara Westover,Memoir,In-Store,Online Payment,18,17,0,,0,Declined (Insufficient Funds),No
c4ca6dc5,b9c2bc,1984,George Orwell,Dystopian,Online,Online Payment,5,4,10,"Buy One, Get One Free",0,Completed,Yes
52556d3f,Guest,Becoming,Michelle Obama,Biography,In-Store,Card,30,29,0,,0,Completed,No
e09d3c65,2.89E+27,The Silent Patient,Alex Michaelides,Thriller,Online,Online Payment,38,37,10,Earn 2x Reward Points,0,Completed,No
e227d141,Guest,Educated,Tara Westover,Memoir,In-Store,Online Payment,19,17,0,,0,Completed,No
ba619781,Guest,Educated,Tara Westover,Memoir,In-Store,Cash,32,30,0,,0,Completed,No
14368cb8,b76643,The Hobbit,J.R.R. Tolkien,Fantasy,Online,Card,44,41,30,Earn 2x Reward Points,0,Completed,No
89be2dbb,e9bc55,Dune,Frank Herbert,Sci-Fi,Online,Card,12,10,20,Flat 50% Discount,50,Completed,No
6d8f18a4,987493,The Silent Patient,Alex Michaelides,Thriller,Online,Online Payment,11,9,20,"Buy 3 Books, Get 1 Free",0,Completed,No
7930b856,be90ff,Becoming,Michelle Obama,Biography,Online,Cash,5,3,20,"Buy One, Get One Free",0,Completed,Yes
ef85438d,ffbe59,The Midnight Library,Matt Haig,Fantasy,Online,Card,6,4,20,Flat 50% Discount,50,Completed,Yes
e2ed4d81,e4f227,Atomic Habits,James Clear,Self-Help,Online,Online Payment,5,3,20,"Buy One, Get One Free",0,Completed,Yes
4a48e210,4.32E+18,Dune,Frank Herbert,Sci-Fi,Online,Cash,24,23,10,Earn 2x Reward Points,0,Completed,No
2a546531,aab8a0,Dune,Frank Herbert,Sci-Fi,Online,Cash,12,11,10,"Buy One, Get One Free",0,Completed,No
a8cd84ac,7f94f2,Atomic Habits,James Clear,Self-Help,Online,Card,42,41,10,Earn 2x Reward Points,0,Completed,No
7854d36a,Guest,The Midnight Library,Matt Haig,Fantasy,In-Store,Cash,24,21,0,,0,Completed,No
ade82bea,9c6a4d,The Midnight Library,Matt Haig,Fantasy,Online,Online Payment,26,24,20,,0,Completed,No
49847004,b7caf5,The Hobbit,J.R.R. Tolkien,Fantasy,Online,Online Payment,32,30,20,"Buy One, Get One Free",0,Completed,No
46525c5d,Guest,Atomic Habits,James Clear,Self-Help,In-Store,Card,28,25,0,,0,Completed,No
7495382,322826,Atomic Habits,James Clear,Self-Help,Online,Card,46,45,10,"Buy One, Get One Free",0,Completed,No
6851adc9,e7904d,The Midnight Library,Matt Haig,Fantasy,Online,Cash,50,49,10,"Buy 3 Books, Get 1 Free",0,Completed,No
fa9570d8,Guest,Dune,Frank Herbert,Sci-Fi,In-Store,Online Payment,44,43,0,,0,Completed,No
7685fd4b,fe1796,Educated,Tara Westover,Memoir,Online,Online Payment,36,33,30,,0,Completed,No
c18f0896,af850c,The Catcher in the Rye,J.D. Salinger,Classic,Online,Cash,30,29,10,Flat 50% Discount,50,Completed,No
f994d3a5,1d60eb,Where the Crawdads Sing,Delia Owens,Fiction,Online,Cash,33,32,10,,0,Completed,No
0820abce,Guest,Becoming,Michelle Obama,Biography,In-Store,Online Payment,11,10,0,,0,Completed,No
aea5ce63,b52b55,Becoming,Michelle Obama,Biography,Online,Cash,12,10,20,Earn 2x Reward Points,0,Completed,No
60e42836,Guest,Educated,Tara Westover,Memoir,In-Store,Online Payment,38,35,0,,0,Completed,No
60884be2,e9c55c,The Hobbit,J.R.R. Tolkien,Fantasy,Online,Cash,35,33,20,"Buy One, Get One Free",0,Completed,No
5bf590e3,6f2948,Atomic Habits,James Clear,Self-Help,Online,Cash,5,2,30,"Buy One, Get One Free",0,Completed,Yes
1676381b,7fd69a,Atomic Habits,James Clear,Self-Help,Online,Cash,29,28,10,,0,Completed,No
a430e297,01b944,The Catcher in the Rye,J.D. Salinger,Classic,Online,Cash,26,23,30,"Buy One, Get One Free",0,Completed,No
0753361c,1ee0b4,Where the Crawdads Sing,Delia Owens,Fiction,Online,Online Payment,29,28,10,"Buy One, Get One Free",0,Completed,No
b9c156cd,ec1266,The Hobbit,J.R.R. Tolkien,Fantasy,Online,Card,14,12,20,Earn 2x Reward Points,0,Completed,No
eb732c60,04c7be,Atomic Habits,James Clear,Self-Help,Online,Card,43,41,20,"Buy 3 Books, Get 1 Free",0,Completed,No
eb66cfc1,Guest,Becoming,Michelle Obama,Biography,In-Store,Cash,34,31,0,,0,Completed,No
c24de1c6,Guest,The Hobbit,J.R.R. Tolkien,Fantasy,In-Store,Cash,19,17,0,,0,Completed,No
12bb967b,f6c63c,Educated,Tara Westover,Memoir,Online,Cash,6,4,20,"Buy 3 Books, Get 1 Free",0,Completed,Yes
85ed31f2,8d19e9,The Midnight Library,Matt Haig,Fantasy,Online,Cash,40,37,30,"Buy One, Get One Free",0,Completed,No
7d2d455b,4fe67d,Atomic Habits,James Clear,Self-Help,Online,Card,30,27,30,Earn 2x Reward Points,0,Completed,No
63d91f3c,Guest,Educated,Tara Westover,Memoir,In-Store,Online Payment,8,7,0,,0,Completed,No
5c0adc33,533c09,Where the Crawdads Sing,Delia Owens,Fiction,Online,Card,41,39,20,Earn 2x Reward Points,0,Completed,No
4530781f,9bc302,The Hobbit,J.R.R. Tolkien,Fantasy,Online,Online Payment,44,43,10,"Buy One, Get One Free",0,Completed,No
5303569e,70adab,Atomic Habits,James Clear,Self-Help,Online,Online Payment,11,9,20,,0,Completed,No
7480f8a8,Guest,Educated,Tara Westover,Memoir,In-Store,Card,18,15,0,,0,Completed,No
a005faf8,b57423,Educated,Tara Westover,Memoir,Online,Online Payment,42,40,20,,0,Completed,No
55122913,Guest,Dune,Frank Herbert,Sci-Fi,In-Store,Card,49,46,0,,0,Completed,No
cf39dc14,1e2bfc,The Midnight Library,Matt Haig,Fantasy,Online,Online Payment,18,15,30,Flat 50% Discount,50,Completed,No
fe110873,b153f7,Becoming,Michelle Obama,Biography,Online,Online Payment,37,35,20,"Buy 3 Books, Get 1 Free",0,Completed,No
4192d0dc,Guest,Dune,Frank Herbert,Sci-Fi,In-Store,Cash,13,12,0,,0,Completed,No
9a8e104f,Guest,The Catcher in the Rye,J.D. Salinger,Classic,In-Store,Online Payment,34,32,0,,0,Completed,No
88a60339,5aba32,Dune,Frank Herbert,Sci-Fi,Online,Cash,13,12,10,Earn 2x Reward Points,0,Completed,No
f0d1a7b2,d8c06d,The Silent Patient,Alex Michaelides,Thriller,Online,Card,27,24,30,Earn 2x Reward Points,0,Completed,No
8e824bca,16137c,Where the Crawdads Sing,Delia Owens,Fiction,Online,Cash,36,34,20,"Buy 3 Books, Get 1 Free",0,Completed,No
42761119,0d2b02,The Catcher in the Rye,J.D. Salinger,Classic,Online,Cash,31,29,20,Earn 2x Reward Points,0,Completed,No
9a4a6a4e,b05a92,Where the Crawdads Sing,Delia Owens,Fiction,Online,Online Payment,25,23,20,Flat 50% Discount,50,Completed,No
a600d11d,780f71,The Catcher in the Rye,J.D. Salinger,Classic,Online,Online Payment,9,7,20,"Buy One, Get One Free",0,Completed,No
49ff336a,fba541,The Hobbit,J.R.R. Tolkien,Fantasy,Online,Card,13,12,10,Earn 2x Reward Points,0,Completed,No
c63e27b0,bcc490,Becoming,Michelle Obama,Biography,Online,Online Payment,27,25,20,Earn 2x Reward Points,0,Completed,No
9d749b8d,Guest,Educated,Tara Westover,Memoir,In-Store,Card,19,18,0,,0,Completed,No
7786be9f,b168db,The Hobbit,J.R.R. Tolkien,Fantasy,Online,Card,33,32,10,Earn 2x Reward Points,0,Completed,No
34cfe2a1,2db52c,The Midnight Library,Matt Haig,Fantasy,Online,Cash,31,30,10,Earn 2x Reward Points,0,Completed,No
3c4c570f,6c59c4,The Catcher in the Rye,J.D. Salinger,Classic,Online,Online Payment,28,26,20,Flat 50% Discount,50,Completed,No
93b4a27e,3cbef9,The Catcher in the Rye,J.D. Salinger,Classic,Online,Cash,6,3,30,"Buy One, Get One Free",0,Completed,Yes
152ae79d,98d156,The Midnight Library,Matt Haig,Fantasy,Online,Cash,42,40,20,"Buy 3 Books, Get 1 Free",0,Completed,No
7e1e6e01,Guest,The Silent Patient,Alex Michaelides,Thriller,In-Store,Cash,46,44,0,,0,Completed,No
0e544a5a,Guest,Dune,Frank Herbert,Sci-Fi,In-Store,Cash,14,11,0,,0,Completed,No
7e76e665,21457f,Dune,Frank Herbert,Sci-Fi,Online,Cash,23,22,10,Earn 2x Reward Points,0,Completed,No
2c96c022,Guest,Atomic Habits,James Clear,Self-Help,In-Store,Cash,20,18,0,,0,Completed,No
a850dc6a,93d602,The Catcher in the Rye,J.D. Salinger,Classic,Online,Online Payment,40,39,10,"Buy One, Get One Free",0,Completed,No
ff2fac0c,Guest,1984,George Orwell,Dystopian,In-Store,Card,45,43,0,,0,Completed,No
416b5bb0,636f61,The Catcher in the Rye,J.D. Salinger,Classic,Online,Online Payment,15,14,10,"Buy One, Get One Free",0,Completed,No
35a68345,7fd9d5,Dune,Frank Herbert,Sci-Fi,Online,Cash,12,9,30,,0,Completed,No
c67b156c,15d959,1984,George Orwell,Dystopian,Online,Card,35,32,30,Earn 2x Reward Points,0,Completed,No
a177dd64,d86c51,The Hobbit,J.R.R. Tolkien,Fantasy,Online,Online Payment,35,32,30,Earn 2x Reward Points,0,Completed,No
b3e28fc6,5c28e7,Educated,Tara Westover,Memoir,Online,Cash,41,38,30,Earn 2x Reward Points,0,Completed,No
10e79efb,Guest,Becoming,Michelle Obama,Biography,In-Store,Online Payment,18,17,0,,0,Completed,No
302c60bd,0193b5,Becoming,Michelle Obama,Biography,Online,Online Payment,38,37,10,Earn 2x Reward Points,0,Completed,No
7373bc54,f4744e,The Silent Patient,Alex Michaelides,Thriller,Online,Card,32,31,10,Flat 50% Discount,50,Completed,No
f06c27fa,Guest,Atomic Habits,James Clear,Self-Help,In-Store,Cash,27,25,0,,0,Completed,No
7.16E+117,2a72e8,Becoming,Michelle Obama,Biography,Online,Online Payment,41,40,10,"Buy 3 Books, Get 1 Free",0,Completed,No
8279df30,7e4350,1984,George Orwell,Dystopian,Online,Cash,18,17,10,"Buy 3 Books, Get 1 Free",0,Completed,No
aadf1999,a9e9d0,The Catcher in the Rye,J.D. Salinger,Classic,Online,Online Payment,30,28,20,,0,Completed,No
d7a105d2,a7e908,Where the Crawdads Sing,Delia Owens,Fiction,Online,Cash,35,33,20,Flat 50% Discount,50,Completed,No
e9dff124,10b757,Becoming,Michelle Obama,Biography,Online,Online Payment,31,29,20,,0,Declined (Insufficient Funds),No
f88ed11a,867ee2,The Silent Patient,Alex Michaelides,Thriller,Online,Cash,8,7,10,,0,Completed,No
24e19c4f,95bb0b,The Silent Patient,Alex Michaelides,Thriller,Online,Card,33,32,10,"Buy One, Get One Free",0,Declined (Insufficient Funds),No
491134bc,5d4f6b,1984,George Orwell,Dystopian,Online,Cash,32,31,10,"Buy 3 Books, Get 1 Free",0,Completed,No
724fb2d6,3a9767,Educated,Tara Westover,Memoir,Online,Card,41,39,20,Flat 50% Discount,50,Completed,No
1fe9335a,192bcb,1984,George Orwell,Dystopian,Online,Online Payment,32,29,30,"Buy One, Get One Free",0,Completed,No
