Transaction ID,Customer ID,Book Title,Author,Genre,Purchase Method,Payment Method,Stock Before,Stock After,Loyalty Points,Promotion Applied,Discount Applied,Order Status,Restock Triggered
a3661f22,25dd86,The Silent Patient,Alex Michaelides,Thriller,Online,Online Payment,47,45,20,,0,Completed,No
0c2361f7,Guest,Dune,Frank Herbert,Sci-Fi,In-Store,Online Payment,29,26,0,,0,Completed,No
40eab0a1,1.59E+11,The Catcher in the Rye,J.D. Salinger,Classic,Online,Card,49,46,30,"Buy One, Get One Free",0,Completed,No
ccfecdbc,Guest,Dune,Frank Herbert,Sci-Fi,In-Store,Online Payment,18,15,0,,0,Completed,No
3fb53b82,Guest,1984,George Orwell,Dystopian,In-Store,Cash,21,18,0,,0,Completed,No
83a7e6e2,7490c1,The Hobbit,J.R.R. Tolkien,Fantasy,Online,Online Payment,45,44,10,"Buy 3 Books, Get 1 Free",0,Completed,No
2b3c6b6b,Guest,1984,George Orwell,Dystopian,In-Store,Cash,8,6,0,,0,Completed,No
ea7336f2,d9950b,The Silent Patient,Alex Michaelides,Thriller,Online,Online Payment,50,48,20,Earn 2x Reward Points,0,Completed,No
10cab165,aeb4bf,Educated,Tara Westover,Memoir,Online,Card,20,18,20,"Buy One, Get One Free",0,Completed,No
5631c253,1c5242,1984,George Orwell,Dystopian,Online,Online Payment,24,21,30,Flat 50% Discount,50,Completed,No
343e2215,7bea33,Dune,Frank Herbert,Sci-Fi,Online,Cash,49,47,20,,0,Completed,No
ee8593b5,Guest,1984,George Orwell,Dystopian,In-Store,Card,34,32,0,,0,Completed,No
0de1a15b,Guest,The Hobbit,J.R.R. Tolkien,Fantasy,In-Store,Cash,11,8,0,,0,Completed,No
dbbccb45,d6f94b,Educated,Tara Westover,Memoir,Online,Online Payment,26,24,20,Flat 50% Discount,50,Completed,No
bbbe5300,Guest,The Midnight Library,Matt Haig,Fantasy,In-Store,Online Payment,38,36,0,,0,Completed,No
9207a21b,Guest,The Silent Patient,Alex Michaelides,Thriller,In-Store,Cash,21,18,0,,0,Completed,No
9aba3090,922f33,The Hobbit,J.R.R. Tolkien,Fantasy,Online,Card,45,43,20,"Buy 3 Books, Get 1 Free",0,Completed,No
84cc9cf6,c0fd89,Where the Crawdads Sing,Delia Owens,Fiction,Online,Card,35,33,20,,0,Completed,No
35802300,6fdf5e,The Midnight Library,Matt Haig,Fantasy,Online,Card,18,17,10,"Buy 3 Books, Get 1 Free",0,Completed,No
42ce1246,c96781,The Midnight Library,Matt Haig,Fantasy,Online,Card,11,10,10,Earn 2x Reward Points,0,Completed,No
838ea596,e65102,The Silent Patient,Alex Michaelides,Thriller,Online,Card,17,14,30,Flat 50% Discount,50,Completed,No
e08943b4,9337b6,The Midnight Library,Matt Haig,Fantasy,Online,Card,49,48,10,"Buy One, Get One Free",0,Completed,No
1a92dc40,5e20a3,The Hobbit,J.R.R. Tolkien,Fantasy,Online,Cash,13,11,20,Flat 50% Discount,50,Completed,No
ea831dc0,Guest,Educated,Tara Westover,Memoir,In-Store,Online Payment,33,32,0,,0,Completed,No
8.70E+84,Guest,Dune,Frank Herbert,Sci-Fi,In-Store,Cash,11,10,0,,0,Completed,No
9fb0ad66,ed1f7f,The Hobbit,J.R.R. Tolkien,Fantasy,Online,Card,27,25,20,"Buy One, Get One Free",0,Completed,No
7aae32ff,b59e9c,Becoming,Michelle Obama,Biography,Online,Cash,7,6,10,,0,Completed,No
d0138d30,eee432,1984,George Orwell,Dystopian,Online,Online Payment,41,40,10,,0,Completed,No
7708a296,Guest,Educated,Tara Westover,Memoir,In-Store,Cash,32,29,0,,0,Completed,No
5f695412,6e687a,The Hobbit,J.R.R. Tolkien,Fantasy,Online,Cash,13,11,20,,0,Completed,No
ef67a284,fb1e4e,Becoming,Michelle Obama,Biography,Online,Online Payment,39,36,30,"Buy 3 Books, Get 1 Free",0,Completed,No
3916075c,dc73ee,Educated,Tara Westover,Memoir,Online,Card,15,13,20,,0,Completed,No
a4cec98b,Guest,Dune,Frank Herbert,Sci-Fi,In-Store,Cash,38,35,0,,0,Completed,No
40c7044f,60188d,Where the Crawdads Sing,Delia Owens,Fiction,Online,Online Payment,35,34,10,"Buy 3 Books, Get 1 Free",0,Completed,No
74a6c1bc,Guest,Atomic Habits,James Clear,Self-Help,In-Store,Online Payment,42,39,0,,0,Completed,No
c56eee69,Guest,1984,George Orwell,Dystopian,In-Store,Card,15,13,0,,0,Completed,No
501abfc6,fd27b7,Atomic Habits,James Clear,Self-Help,Online,Cash,47,44,30,"Buy 3 Books, Get 1 Free",0,Completed,No
0fb869f7,762c44,The Midnight Library,Matt Haig,Fantasy,Online,Cash,37,35,20,Earn 2x Reward Points,0,Completed,No
2397428b,a67104,Educated,Tara Westover,Memoir,Online,Cash,8,6,20,,0,Completed,No
7160cb31,6c7784,Educated,Tara Westover,Memoir,Online,Online Payment,29,28,10,"Buy One, Get One Free",0,Completed,No
8429d4e1,00e32c,Becoming,Michelle Obama,Biography,Online,Cash,45,43,20,"Buy One, Get One Free",0,Declined (Insufficient Funds),No
0e2866e5,4b89b0,Dune,Frank Herbert,Sci-Fi,Online,Card,15,12,30,Earn 2x Reward Points,0,Declined (Insufficient Funds),No
39f35c33,ae13b0,Dune,Frank Herbert,Sci-Fi,Online,Card,25,24,10,"Buy One, Get One Free",0,Completed,No
ab372748,bfe5c6,The Silent Patient,Alex Michaelides,Thriller,Online,Cash,31,30,10,Earn 2x Reward Points,0,Completed,No
0032cfab,87750d,Atomic Habits,James Clear,Self-Help,Online,Card,31,28,30,Flat 50% Discount,50,Completed,No
a66d6ccb,3f9abb,The Midnight Library,Matt Haig,Fantasy,Online,Online Payment,5,3,20,"Buy One, Get One Free",0,Completed,Yes
025b86e2,a2901c,The Midnight Library,Matt Haig,Fantasy,Online,Online Payment,26,24,20,Earn 2x Reward Points,0,Completed,No
44126c14,Guest,Becoming,Michelle Obama,Biography,In-Store,Online Payment,6,4,0,,0,Completed,Yes
4e9281ae,96318a,Educated,Tara Westover,Memoir,Online,Online Payment,23,22,10,"Buy 3 Books, Get 1 Free",0,Completed,No
1.28E+75,bb71a9,The Hobbit,J.R.R. Tolkien,Fantasy,Online,Cash,18,16,20,"Buy One, Get One Free",0,Completed,No
47d00e57,480306,Atomic Habits,James Clear,Self-Help,Online,Cash,50,49,10,"Buy 3 Books, Get 1 Free",0,Completed,No
48589613,5111f6,Educated,Tara Westover,Memoir,Online,Card,35,33,20,"Buy One, Get One Free",0,Completed,No
bf669ad6,9.58E+10,Educated,Tara Westover,Memoir,Online,Online Payment,39,37,20,,0,Completed,No
3ae87b90,Guest,Becoming,Michelle Obama,Biography,In-Store,Cash,48,45,0,,0,Completed,No
e32c6eda,Guest,The Midnight Library,Matt Haig,Fantasy,In-Store,Online Payment,6,5,0,,0,Completed,No
763868fd,Guest,Atomic Habits,James Clear,Self-Help,In-Store,Online Payment,22,19,0,,0,Declined (Insufficient Funds),No
549b67d4,c2292e,1984,George Orwell,Dystopian,Online,Cash,32,29,30,Earn 2x Reward Points,0,Completed,No
6d158a05,51173e,Where the Crawdads Sing,Delia Owens,Fiction,Online,Online Payment,17,14,30,"Buy One, Get One Free",0,Completed,No
b854accd,Guest,Educated,Tara Westover,Memoir,In-Store,Cash,29,26,0,,0,Completed,No
c1ffce71,1c9a0a,The Catcher in the Rye,J.D. Salinger,Classic,Online,Cash,41,38,30,Flat 50% Discount,50,Completed,No
c149f6dc,3acf8e,The Hobbit,J.R.R. Tolkien,Fantasy,Online,Online Payment,10,9,10,,0,Completed,No
ac824ac1,4a8e51,The Hobbit,J.R.R. Tolkien,Fantasy,Online,Online Payment,50,49,10,Earn 2x Reward Points,0,Completed,No
7497ed39,Guest,Educated,Tara Westover,Memoir,In-Store,Cash,38,36,0,,0,Completed,No
ac0c0d3d,Guest,Educated,Tara Westover,Memoir,In-Store,Cash,27,25,0,,0,Completed,No
a66164bf,Guest,Dune,Frank Herbert,Sci-Fi,In-Store,Online Payment,15,14,0,,0,Completed,No
03363bd3,c09055,The Silent Patient,Alex Michaelides,Thriller,Online,Online Payment,35,34,10,"Buy 3 Books, Get 1 Free",0,Completed,No
155a8208,Guest,Atomic Habits,James Clear,Self-Help,In-Store,Card,7,6,0,,0,Completed,No
7a2682b0,Guest,Atomic Habits,James Clear,Self-Help,In-Store,Card,39,38,0,,0,Completed,No
d26a5131,fc52fa,Becoming,Michelle Obama,Biography,Online,Card,7,4,30,,0,Declined (Insufficient Funds),Yes
eb19113d,Guest,Dune,Frank Herbert,Sci-Fi,In-Store,Card,17,14,0,,0,Completed,No
c442be5f,7e9b37,Becoming,Michelle Obama,Biography,Online,Online Payment,49,48,10,,0,Completed,No
90d8f688,599051,The Hobbit,J.R.R. Tolkien,Fantasy,Online,Online Payment,20,19,10,"Buy 3 Books, Get 1 Free",0,Completed,No
fdbb42eb,e40242,Dune,Frank Herbert,Sci-Fi,Online,Card,48,46,20,,0,Completed,No
c96d1386,Guest,The Midnight Library,Matt Haig,Fantasy,In-Store,Cash,16,14,0,,0,Completed,No
d6c59614,f1106b,Becoming,Michelle Obama,Biography,Online,Card,41,39,20,,0,Completed,No
8e2f4fd0,bb649d,Where the Crawdads Sing,Delia Owens,Fiction,Online,Online Payment,46,44,20,Earn 2x Reward Points,0,Completed,No
7c2aacc8,Guest,The Catcher in the Rye,J.D. Salinger,Classic,In-Store,Cash,49,47,0,,0,Completed,No
ea23a049,def784,Educated,Tara Westover,Memoir,Online,Card,23,22,10,"Buy One, Get One Free",0,Completed,No
2982fb53,c77cdf,The Silent Patient,Alex Michaelides,Thriller,Online,Cash,48,46,20,"Buy One, Get One Free",0,Completed,No
c2cc6617,b3e0fa,The Hobbit,J.R.R. Tolkien,Fantasy,Online,Online Payment,22,21,10,"Buy 3 Books, Get 1 Free",0,Completed,No
c5db25e7,4770da,Atomic Habits,James Clear,Self-Help,Online,Cash,43,41,20,,0,Completed,No
6f41a5e8,bb69d1,The Silent Patient,Alex Michaelides,Thriller,Online,Card,49,47,20,Earn 2x Reward Points,0,Completed,No
d7936321,Guest,Atomic Habits,James Clear,Self-Help,In-Store,Online Payment,6,4,0,,0,Completed,Yes
e2db6a30,26228f,Dune,Frank Herbert,Sci-Fi,Online,Cash,41,40,10,,0,Declined (Insufficient Funds),No
8966a584,Guest,Atomic Habits,James Clear,Self-Help,In-Store,Cash,12,11,0,,0,Completed,No
1.72E+07,df37f5,The Hobbit,J.R.R. Tolkien,Fantasy,Online,Online Payment,49,47,20,,0,Completed,No
754bfbb4,f7692c,The Catcher in the Rye,J.D. Salinger,Classic,Online,Cash,28,25,30,Earn 2x Reward Points,0,Completed,No
59f8f26d,50327a,Atomic Habits,James Clear,Self-Help,Online,Cash,8,5,30,"Buy 3 Books, Get 1 Free",0,Completed,No
f79cccc3,219a88,The Silent Patient,Alex Michaelides,Thriller,Online,Card,31,29,20,"Buy One, Get One Free",0,Completed,No
d9ed8367,Guest,Where the Crawdads Sing,Delia Owens,Fiction,In-Store,Online Payment,35,33,0,,0,Completed,No
b1eee833,bfa6cb,1984,George Orwell,Dystopian,Online,Cash,26,24,20,"Buy One, Get One Free",0,Completed,No
1b485b39,e2a74c,The Silent Patient,Alex Michaelides,Thriller,Online,Online Payment,22,19,30,"Buy One, Get One Free",0,Completed,No
27a2101b,f805f8,The Catcher in the Rye,J.D. Salinger,Classic,Online,Card,28,25,30,Earn 2x Reward Points,0,Completed,No
eb81541c,7533c1,Becoming,Michelle Obama,Biography,Online,Cash,35,33,20,"Buy 3 Books, Get 1 Free",0,Completed,No
f05eb4c9,Guest,Dune,Frank Herbert,Sci-Fi,In-Store,Card,38,37,0,,0,Completed,No
c94eaf3d,fcd8b4,The Catcher in the Rye,J.D. Salinger,Classic,Online,Cash,48,45,30,"Buy One, Get One Free",0,Completed,No
f6fb4205,6eb2bc,Where the Crawdads Sing,Delia Owens,Fiction,Online,Online Payment,21,20,10,Earn 2x Reward Points,0,Completed,No
0ef49e0a,569e0b,The Hobbit,J.R.R. Tolkien,Fantasy,Online,Cash,14,13,10,"Buy 3 Books, Get 1 Free",0,Completed,No
2f647924,d75ca7,1984,George Orwell,Dystopian,Online,Online Payment,31,28,30,Earn 2x Reward Points,0,Completed,No
c7156930,974167,The Hobbit,J.R.R. Tolkien,Fantasy,Online,Cash,23,21,20,Flat 50% Discount,50,Completed,No
b9e55d10,decc66,The Silent Patient,Alex Michaelides,Thriller,Online,Cash,38,37,10,"Buy One, Get One Free",0,Completed,No
2a4f546b,26a22b,1984,George Orwell,Dystopian,Online,Online Payment,18,16,20,"Buy 3 Books, Get 1 Free",0,Completed,No
3b168161,64e1f2,Becoming,Michelle Obama,Biography,Online,Card,14,13,10,"Buy 3 Books, Get 1 Free",0,Completed,No
637ddd8c,3bf57d,Dune,Frank Herbert,Sci-Fi,Online,Online Payment,41,40,10,"Buy One, Get One Free",0,Completed,No
37e4d5c5,924f93,The Hobbit,J.R.R. Tolkien,Fantasy,Online,Card,45,42,30,Flat 50% Discount,50,Completed,No
69f78da9,Guest,The Midnight Library,Matt Haig,Fantasy,In-Store,Cash,46,45,0,,0,Completed,No
8961ecc0,Guest,The Hobbit,J.R.R. Tolkien,Fantasy,In-Store,Cash,24,22,0,,0,Completed,No
c9d536b8,a0548c,The Midnight Library,Matt Haig,Fantasy,Online,Online Payment,22,21,10,"Buy One, Get One Free",0,Completed,No
ab053c0f,815b56,Dune,Frank Herbert,Sci-Fi,Online,Cash,12,10,20,"Buy 3 Books, Get 1 Free",0,Completed,No
96d8bc31,64cf5a,Where the Crawdads Sing,Delia Owens,Fiction,Online,Cash,11,9,20,"Buy 3 Books, Get 1 Free",0,Completed,No
71814a78,f883c3,Dune,Frank Herbert,Sci-Fi,Online,Cash,41,38,30,"Buy One, Get One Free",0,Completed,No
697d6ff4,7087a3,The Hobbit,J.R.R. Tolkien,Fantasy,Online,Online Payment,21,20,10,"Buy 3 Books, Get 1 Free",0,Completed,No
13486c27,31ea3f,Dune,Frank Herbert,Sci-Fi,Online,Online Payment,16,14,20,,0,Completed,No
ec004113,79ce1e,Atomic Habits,James Clear,Self-Help,Online,Online Payment,39,38,10,"Buy 3 Books, Get 1 Free",0,Completed,No
cd0a26a1,b7f391,The Catcher in the Rye,J.D. Salinger,Classic,Online,Cash,25,24,10,Earn 2x Reward Points,0,Completed,No
e5c4a1fb,2404a9,1984,George Orwell,Dystopian,Online,Card,40,39,10,Earn 2x Reward Points,0,Completed,No
491e5a3b,Guest,Becoming,Michelle Obama,Biography,In-Store,Online Payment,50,47,0,,0,Completed,No
b83ab84f,1a911d,Dune,Frank Herbert,Sci-Fi,Online,Cash,48,46,20,Flat 50% Discount,50,Completed,No
a4af9289,36411d,Where the Crawdads Sing,Delia Owens,Fiction,Online,Card,16,15,10,"Buy 3 Books, Get 1 Free",0,Completed,No
326ab1b8,Guest,The Catcher in the Rye,J.D. Salinger,Classic,In-Store,Online Payment,38,35,0,,0,Completed,No
fce2f5ca,0ca662,Atomic Habits,James Clear,Self-Help,Online,Cash,14,12,20,"Buy 3 Books, Get 1 Free",0,Completed,No
90849172,Guest,Educated,Tara Westover,Memoir,In-Store,Cash,25,22,0,,0,Completed,No
f3efd3f1,Guest,Educated,Tara Westover,Memoir,In-Store,Cash,26,23,0,,0,Completed,No
c29bb265,b7ca95,Dune,Frank Herbert,Sci-Fi,Online,Online Payment,40,37,30,,0,Completed,No
7c8fd9a7,Guest,The Hobbit,J.R.R. Tolkien,Fantasy,In-Store,Cash,30,29,0,,0,Completed,No
368cc505,Guest,The Catcher in the Rye,J.D. Salinger,Classic,In-Store,Cash,38,35,0,,0,Completed,No
79820021,e973f7,Where the Crawdads Sing,Delia Owens,Fiction,Online,Online Payment,11,8,30,"Buy One, Get One Free",0,Completed,No
43c19eb1,Guest,The Midnight Library,Matt Haig,Fantasy,In-Store,Cash,17,15,0,,0,Declined (Insufficient Funds),No
ce6f9575,Guest,Dune,Frank Herbert,Sci-Fi,In-Store,Cash,38,36,0,,0,Completed,No
0b19a2d1,Guest,1984,George Orwell,Dystopian,In-Store,Cash,47,46,0,,0,Completed,No
c1cc2da3,5b83bf,1984,George Orwell,Dystopian,Online,Cash,24,22,20,Flat 50% Discount,50,Completed,No
8e5e1556,e79256,Educated,Tara Westover,Memoir,Online,Card,33,30,30,Earn 2x Reward Points,0,Completed,No
e063f8c3,Guest,The Silent Patient,Alex Michaelides,Thriller,In-Store,Cash,31,29,0,,0,Completed,No
9ad82b93,Guest,Becoming,Michelle Obama,Biography,In-Store,Online Payment,37,36,0,,0,Declined (Insufficient Funds),No
cc53dd1b,Guest,The Midnight Library,Matt Haig,Fantasy,In-Store,Cash,49,46,0,,0,Completed,No
2ae8af3a,be99bf,Dune,Frank Herbert,Sci-Fi,Online,Online Payment,26,25,10,,0,Completed,No
a61b1c6f,bc17be,The Midnight Library,Matt Haig,Fantasy,Online,Card,5,4,10,Earn 2x Reward Points,0,Completed,Yes
d899a733,88ce32,Atomic Habits,James Clear,Self-Help,Online,Online Payment,45,43,20,"Buy One, Get One Free",0,Completed,No
ce10918b,Guest,Where the Crawdads Sing,Delia Owens,Fiction,In-Store,Online Payment,11,10,0,,0,Completed,No
e27a2637,f6493f,Atomic Habits,James Clear,Self-Help,Online,Cash,26,23,30,Flat 50% Discount,50,Completed,No
ecfb5709,9fce4b,Dune,Frank Herbert,Sci-Fi,Online,Online Payment,25,24,10,"Buy 3 Books, Get 1 Free",0,Completed,No
c0b58a01,3d179a,The Midnight Library,Matt Haig,Fantasy,Online,Cash,28,25,30,"Buy 3 Books, Get 1 Free",0,Completed,No
cd26bba6,Guest,Becoming,Michelle Obama,Biography,In-Store,Card,23,20,0,,0,Completed,No
ac815346,1710f2,1984,George Orwell,Dystopian,Online,Online Payment,37,35,20,"Buy One, Get One Free",0,Completed,No
f3641cc1,9bee8d,The Silent Patient,Alex Michaelides,Thriller,Online,Card,44,41,30,"Buy One, Get One Free",0,Completed,No
10404681,0494d2,The Hobbit,J.R.R. Tolkien,Fantasy,Online,Online Payment,50,48,20,Earn 2x Reward Points,0,Completed,No
f2b534e6,c19e53,The Silent Patient,Alex Michaelides,Thriller,Online,Online Payment,38,35,30,Earn 2x Reward Points,0,Completed,No
47857ee6,f90a06,The Silent Patient,Alex Michaelides,Thriller,Online,Card,26,23,30,"Buy 3 Books, Get 1 Free",0,Completed,No
987e451d,27f970,Where the Crawdads Sing,Delia Owens,Fiction,Online,Cash,22,20,20,"Buy 3 Books, Get 1 Free",0,Declined (Insufficient Funds),No
848b4be1,aec340,The Midnight Library,Matt Haig,Fantasy,Online,Card,48,47,10,Flat 50% Discount,50,Completed,No
18c8ca1b,195bbd,The Catcher in the Rye,J.D. Salinger,Classic,Online,Online Payment,50,49,10,Flat 50% Discount,50,Completed,No
d0c15599,557501,Atomic Habits,James Clear,Self-Help,Online,Cash,29,27,20,"Buy One, Get One Free",0,Completed,No
32a0aa14,Guest,Where the Crawdads Sing,Delia Owens,Fiction,In-Store,Card,17,16,0,,0,Completed,No
9ccf0340,Guest,1984,George Orwell,Dystopian,In-Store,Card,19,18,0,,0,Completed,No
69b9bbfd,Guest,Educated,Tara Westover,Memoir,In-Store,Online Payment,22,21,0,,0,Completed,No
75bcf5b3,Guest,The Hobbit,J.R.R. Tolkien,Fantasy,In-Store,Cash,9,8,0,,0,Declined (Insufficient Funds),No
261e6d23,Guest,Atomic Habits,James Clear,Self-Help,In-Store,Card,23,21,0,,0,Completed,No
607dce18,Guest,Educated,Tara Westover,Memoir,In-Store,Online Payment,39,36,0,,0,Completed,No
b21075d9,7f8973,Where the Crawdads Sing,Delia Owens,Fiction,Online,Card,25,22,30,"Buy 3 Books, Get 1 Free",0,Completed,No
ef41188b,Guest,1984,George Orwell,Dystopian,In-Store,Cash,50,48,0,,0,Completed,No
013bde04,Guest,1984,George Orwell,Dystopian,In-Store,Online Payment,38,36,0,,0,Completed,No
36be3e8c,Guest,The Silent Patient,Alex Michaelides,Thriller,In-Store,Cash,8,6,0,,0,Completed,No
97fdda84,d6051b,The Silent Patient,Alex Michaelides,Thriller,Online,Cash,23,22,10,"Buy One, Get One Free",0,Completed,No
647ae4aa,ca5148,The Hobbit,J.R.R. Tolkien,Fantasy,Online,Cash,9,8,10,Earn 2x Reward Points,0,Completed,No
5131efca,59bcea,1984,George Orwell,Dystopian,Online,Card,6,5,10,"Buy 3 Books, Get 1 Free",0,Completed,No
c2a89306,Guest,Where the Crawdads Sing,Delia Owens,Fiction,In-Store,Online Payment,21,20,0,,0,Completed,No
b09268ef,38d73a,The Hobbit,J.R.R. Tolkien,Fantasy,Online,Cash,13,12,10,,0,Completed,No
e78cf5e2,390761,Becoming,Michelle Obama,Biography,Online,Online Payment,26,24,20,Earn 2x Reward Points,0,Completed,No
4ef6c70c,667e5a,Becoming,Michelle Obama,Biography,Online,Cash,28,27,10,Earn 2x Reward Points,0,Completed,No
c3253870,870d7e,Educated,Tara Westover,Memoir,Online,Card,9,6,30,Flat 50% Discount,50,Completed,No
521db350,e763eb,Atomic Habits,James Clear,Self-Help,Online,Card,45,43,20,"Buy One, Get One Free",0,Completed,No
8d33187d,Guest,Educated,Tara Westover,Memoir,In-Store,Online Payment,31,29,0,,0,Completed,No
af4591f8,5223f9,The Hobbit,J.R.R. Tolkien,Fantasy,Online,Online Payment,7,6,10,"Buy One, Get One Free",0,Declined (Insufficient Funds),No
77bdcd61,Guest,The Silent Patient,Alex Michaelides,Thriller,In-Store,Card,27,24,0,,0,Completed,No
2ccbc365,Guest,The Silent Patient,Alex Michaelides,Thriller,In-Store,Cash,22,20,0,,0,Completed,No
ba5cd851,Guest,Dune,Frank Herbert,Sci-Fi,In-Store,Card,39,38,0,,0,Completed,No
47106c53,be6e91,1984,George Orwell,Dystopian,Online,Online Payment,44,43,10,,0,Completed,No
d58ff3e2,6a6898,Educated,Tara Westover,Memoir,Online,Card,26,23,30,Earn 2x Reward Points,0,Completed,No
0f1cd347,5ab18e,The Midnight Library,Matt Haig,Fantasy,Online,Online Payment,34,33,10,"Buy One, Get One Free",0,Completed,No
60e12588,53c13f,Dune,Frank Herbert,Sci-Fi,Online,Online Payment,37,34,30,,0,Completed,No
857f1ad4,Guest,Educated,Tara Westover,Memoir,In-Store,Card,30,28,0,,0,Completed,No
d8ef9521,3e9aaf,Educated,Tara Westover,Memoir,Online,Cash,12,10,20,Flat 50% Discount,50,Completed,No
f7f9d423,3b34f0,The Silent Patient,Alex Michaelides,Thriller,Online,Online Payment,7,6,10,,0,Completed,No
fdd01b99,Guest,Educated,Tara Westover,Memoir,In-Store,Card,6,5,0,,0,Completed,No
fa63b625,Guest,Becoming,Michelle Obama,Biography,In-Store,Card,26,23,0,,0,Completed,No
fb18e878,8838d8,The Hobbit,J.R.R. Tolkien,Fantasy,Online,Card,48,46,20,"Buy 3 Books, Get 1 Free",0,Completed,No
d8873332,df13f6,The Silent Patient,Alex Michaelides,Thriller,Online,Card,13,12,10,"Buy One, Get One Free",0,Completed,No
1dff211d,fea2f2,Dune,Frank Herbert,Sci-Fi,Online,Cash,28,27,10,"Buy One, Get One Free",0,Completed,No
df368d7e,4d3106,Becoming,Michelle Obama,Biography,Online,Card,29,26,30,Earn 2x Reward Points,0,Completed,No
e23de6df,52d845,Dune,Frank Herbert,Sci-Fi,Online,Cash,12,11,10,Earn 2x Reward Points,0,Completed,No
ef581334,Guest,The Hobbit,J.R.R. Tolkien,Fantasy,In-Store,Cash,26,25,0,,0,Completed,No
64f8e754,ac7cb8,Educated,Tara Westover,Memoir,Online,Online Payment,27,24,30,"Buy One, Get One Free",0,Completed,No
c0f77c5a,Guest,Becoming,Michelle Obama,Biography,In-Store,Card,28,27,0,,0,Completed,No
fcdf9c33,Guest,Dune,Frank Herbert,Sci-Fi,In-Store,Cash,28,25,0,,0,Completed,No
abd3681b,65d88c,Becoming,Michelle Obama,Biography,Online,Online Payment,6,4,20,,0,Completed,Yes
d11116c7,Guest,The Silent Patient,Alex Michaelides,Thriller,In-Store,Cash,42,40,0,,0,Completed,No
9f1ebade,dcd21e,Atomic Habits,James Clear,Self-Help,Online,Cash,28,26,20,Flat 50% Discount,50,Completed,No
1b3a5e3f,Guest,The Midnight Library,Matt Haig,Fantasy,In-Store,Card,34,31,0,,0,Completed,No
f1f8f4ac,c1ab3b,The Silent Patient,Alex Michaelides,Thriller,Online,Card,16,13,30,Earn 2x Reward Points,0,Completed,No
6aa582d3,2b4c1a,The Silent Patient,Alex Michaelides,Thriller,Online,Card,42,41,10,Earn 2x Reward Points,0,Completed,No
729c53dc,Guest,The Silent Patient,Alex Michaelides,Thriller,In-Store,Cash,20,17,0,,0,Completed,No
5e4c94ba,784881,The Catcher in the Rye,J.D. Salinger,Classic,Online,Online Payment,46,44,20,,0,Completed,No
4382be78,f29451,1984,George Orwell,Dystopian,Online,Cash,5,4,10,Flat 50% Discount,50,Completed,Yes
afea4c1c,fded40,Becoming,Michelle Obama,Biography,Online,Card,37,36,10,"Buy 3 Books, Get 1 Free",0,Completed,No
fe53f04e,Guest,The Silent Patient,Alex Michaelides,Thriller,In-Store,Card,23,20,0,,0,Completed,No
490cc45e,ee4330,Atomic Habits,James Clear,Self-Help,Online,Card,49,46,30,Earn 2x Reward Points,0,Completed,No
9c3ccc35,5a4049,Educated,Tara Westover,Memoir,Online,Cash,9,7,20,,0,Completed,No
49fbbfa2,Guest,Becoming,Michelle Obama,Biography,In-Store,Card,12,9,0,,0,Completed,No
3f761f24,59e12d,Becoming,Michelle Obama,Biography,Online,Cash,41,39,20,"Buy One, Get One Free",0,Completed,No
10080bf7,Guest,The Silent Patient,Alex Michaelides,Thriller,In-Store,Cash,39,36,0,,0,Completed,No
fdf8c1b9,Guest,The Catcher in the Rye,J.D. Salinger,Classic,In-Store,Online Payment,36,35,0,,0,Completed,No
a3e7fc54,b82eab,The Midnight Library,Matt Haig,Fantasy,Online,Online Payment,5,3,20,Earn 2x Reward Points,0,Completed,Yes
82226c58,cd4517,Becoming,Michelle Obama,Biography,Online,Online Payment,35,34,10,,0,Completed,No
d3c992d8,Guest,Atomic Habits,James Clear,Self-Help,In-Store,Online Payment,13,10,0,,0,Completed,No
3f49da0e,c74999,The Silent Patient,Alex Michaelides,Thriller,Online,Online Payment,41,38,30,"Buy 3 Books, Get 1 Free",0,Completed,No
4f8ca8c9,11b175,The Catcher in the Rye,J.D. Salinger,Classic,Online,Card,8,7,10,"Buy 3 Books, Get 1 Free",0,Completed,No
96b6d800,Guest,Dune,Frank Herbert,Sci-Fi,In-Store,Online Payment,13,11,0,,0,Completed,No
94f8ecdd,134092,The Silent Patient,Alex Michaelides,Thriller,Online,Cash,10,7,30,,0,Declined (Insufficient Funds),No
1ed3e30c,27a1bc,The Hobbit,J.R.R. Tolkien,Fantasy,Online,Online Payment,10,7,30,"Buy 3 Books, Get 1 Free",0,Completed,No
ea498481,e8d7d6,Dune,Frank Herbert,Sci-Fi,Online,Online Payment,12,9,30,Flat 50% Discount,50,Completed,No
361fcb59,cb4f8b,The Catcher in the Rye,J.D. Salinger,Classic,Online,Card,29,28,10,Flat 50% Discount,50,Completed,No
70f7dcd9,Guest,Becoming,Michelle Obama,Biography,In-Store,Card,12,11,0,,0,Completed,No
42663625,122b21,The Silent Patient,Alex Michaelides,Thriller,Online,Cash,12,10,20,Earn 2x Reward Points,0,Completed,No
8351e4ae,2d6975,1984,George Orwell,Dystopian,Online,Card,11,10,10,"Buy 3 Books, Get 1 Free",0,Declined (Insufficient Funds),No
c996f9bd,Guest,Educated,Tara Westover,Memoir,In-Store,Card,9,8,0,,0,Completed,No
670e5aeb,8a92dc,The Midnight Library,Matt Haig,Fantasy,Online,Card,26,24,20,"Buy One, Get One Free",0,Completed,No
